เลขบัญชี,ชื่อบัญชี,รหัสลูกค้า,จำนวน,ปริมาณ,เลขที่เอกสาร,code,ชื่อผู้ขาย,รายละเอียด,รหัส,ชื่อ,เลขที่ใบกำกับ,codeid,วันที่,comment,predpt_name,vchno,vchdate,costcode,DR_amt,CR_amt
5100002,ค่าจ้าง,27902022,8,4500.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,12000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,27902022,8,6000.0,QT21120004.3,597.0,ค่าจ้าง, ,2022279,ค่าจ้าง,OF220300653,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,30002022,14,14456.0,QT21100059.3,597.0,ค่าจ้าง, ,2022300,ค่าจ้าง,OF220300654,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,30002022,14,15012.0,QT21100059.3,597.0,ค่าจ้าง, ,2022300,ค่าจ้าง,OF220300654,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,30302022,13,14456.0,QT22010038.2,597.0,ค่าจ้าง, ,2022303,ค่าจ้าง,OF220300655,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,28502022,8,6000.0,QT22020061,597.0,ค่าจ้าง, ,2022285,ค่าจ้าง,OF220300656,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,28502022,8,3000.0,QT22020061,597.0,ค่าจ้าง, ,2022285,ค่าจ้าง,OF220300656,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,28502022,8,3600.0,QT22020061,597.0,ค่าจ้าง, ,2022285,ค่าจ้าง,OF220300656,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,33402022,8,5400.0,QT22030034,597.0,ค่าจ้าง, ,2022334,ค่าจ้าง,OF220300658,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,33402022,8,2160.0,QT22030034,597.0,ค่าจ้าง, ,2022334,ค่าจ้าง,OF220300658,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,32102022,8,5400.0,QT22030002,597.0,ค่าจ้าง, ,2022321,ค่าจ้าง,OF220300657,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,32102022,8,2160.0,QT22030002,597.0,ค่าจ้าง, ,2022321,ค่าจ้าง,OF220300657,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35102022,8,7200.0,QT22030036,597.0,ค่าจ้าง, ,2022351,ค่าจ้าง,OF220300659,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35102022,8,3600.0,QT22030036,597.0,ค่าจ้าง, ,2022351,ค่าจ้าง,OF220300659,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35102022,8,5000.0,QT22030036,597.0,ค่าจ้าง, ,2022351,ค่าจ้าง,OF220300659,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35102022,8,3000.0,QT22030036,597.0,ค่าจ้าง, ,2022351,ค่าจ้าง,OF220300659,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35102022,8,7200.0,QT22030036,597.0,ค่าจ้าง, ,2022351,ค่าจ้าง,OF220300659,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35102022,8,3600.0,QT22030036,597.0,ค่าจ้าง, ,2022351,ค่าจ้าง,OF220300659,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,4200.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,2000.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,2000.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,2000.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,26232022,9,2000.0,QT21040021.3,597.0,ค่าจ้าง, ,2022262,ค่าจ้าง,OF220300660,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,36002022,9,2000.0,QT22030052,597.0,ค่าจ้าง, ,2022360,ค่าจ้าง,OF220300663,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,36002022,9,1500.0,QT22030052,597.0,ค่าจ้าง, ,2022360,ค่าจ้าง,OF220300663,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,36002022,9,600.0,QT22030052,597.0,ค่าจ้าง, ,2022360,ค่าจ้าง,OF220300663,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,36302022,8,800.0,QT22030046,597.0,ค่าจ้าง, ,2022363,ค่าจ้าง,OF220300664,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,36302022,8,800.0,QT22030046,597.0,ค่าจ้าง, ,2022363,ค่าจ้าง,OF220300664,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,38202022,8,700.0,QT22030069,597.0,ค่าจ้าง, ,2022382,ค่าจ้าง,OF220300665,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,4200.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,1000.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,1000.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,2000.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,2000.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,2000.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,2000.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,37602022,9,2000.0,QT21040021.4,597.0,ค่าจ้าง, ,2022376,ค่าจ้าง,OF220300667,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,650.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,650.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1950.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,650.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1950.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,650.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,650.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,2600.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,650.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1950.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,3900.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,1300.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,20802022,12,5200.0,QT21120061.3,597.0,ค่าจ้าง, ,2022208,ค่าจ้าง,OF220300673,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,1200.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,1200.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,600.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,2400.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,4800.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,2400.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,4200.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,4800.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,4800.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,3600.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,3600.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,3600.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,6600.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,4800.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,3000.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,5400.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,2400.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,A8402021,12,3000.0,QT21110055.3,597.0,ค่าจ้าง, ,2021A84,ค่าจ้าง,OF220300674,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,38002022,12,1500.0,QT22030067,597.0,ค่าจ้าง, ,2022380,ค่าจ้าง,OF220300676,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,3702022,8,3000.0,QT22010023,597.0,ค่าจ้าง, ,2022037,ค่าจ้าง,OF220300675,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,3702022,8,2000.0,QT22010023,597.0,ค่าจ้าง, ,2022037,ค่าจ้าง,OF220300675,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,1200.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,1200.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,600.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,600.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,1200.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,1200.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,600.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,35502022,12,600.0,QT22030047,597.0,ค่าจ้าง, ,2022355,ค่าจ้าง,OF220300677,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,29702022,12,14400.0,QT21120023.3,597.0,ค่าจ้าง, ,2022297,ค่าจ้าง,OF220300678,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,29702022,12,9600.0,QT21120023.3,597.0,ค่าจ้าง, ,2022297,ค่าจ้าง,OF220300678,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,29702022,12,1200.0,QT21120023.3,597.0,ค่าจ้าง, ,2022297,ค่าจ้าง,OF220300678,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,29702022,12,15600.0,QT21120023.3,597.0,ค่าจ้าง, ,2022297,ค่าจ้าง,OF220300678,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,29702022,12,15000.0,QT21120023.3,597.0,ค่าจ้าง, ,2022297,ค่าจ้าง,OF220300678,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,29702022,12,600.0,QT21120023.3,597.0,ค่าจ้าง, ,2022297,ค่าจ้าง,OF220300678,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,19002022,12,2100.0,QT22010021.1,597.0,ค่าจ้าง, ,2022190,ค่าจ้าง,OF220300679,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,19002022,12,2800.0,QT22010021.1,597.0,ค่าจ้าง, ,2022190,ค่าจ้าง,OF220300679,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,19002022,12,2800.0,QT22010021.1,597.0,ค่าจ้าง, ,2022190,ค่าจ้าง,OF220300679,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,19002022,12,2800.0,QT22010021.1,597.0,ค่าจ้าง, ,2022190,ค่าจ้าง,OF220300679,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,19002022,12,1400.0,QT22010021.1,597.0,ค่าจ้าง, ,2022190,ค่าจ้าง,OF220300679,597.0,15-04-22,,,,,,,
5100002,ค่าจ้าง,19002022,12,1400.0,QT22010021.1,597.0,ค่าจ้าง, ,2022190,ค่าจ้าง,OF220300679,597.0,15-04-22,,,,,,,
